cod_ibge,ente,populacao,score,classificacao,anos_entregues,eorcam_raw,lliq_raw,rrestos_nproc_pct,n_anos_cronicos,qsiconfi,ccauc,autonomia_media,eorcam_norm,lliq_norm,rproc_norm,autonomia_norm,contrib_eorcam,contrib_lliq,contrib_qsiconfi,contrib_ccauc,contrib_autonomia,contrib_rproc,pen_lliq_parcial,pen_situacional,score_base,score_bruto,dias_atraso,decay_fator,dado_suspeito,dado_suspeito_lliq,dado_defasado,lliq_parcial,autonomia_critica,n_licitacoes,valor_homologado_total,n_dispensa,valor_hom_dispensa,ano_ultima_licitacao,pct_dispensa,alerta_dispensa
2516508,Taperoá,14358,88.9,🟢 Risco Baixo,6,100.245,0.550039,0.0,1,1.0,0.15,0.0234331917060877,1.0,1.0,0.75,0.4196,15.0,35.0,15.0,8.5,4.196,11.25,0.0,0.0,88.946,88.946,56.0,1.0,False,False,False,False,True,41.0,559966.5,12.0,494186.5,2026.0,0.8825,True
2512101,Pombal,33866,86.5,🟢 Risco Baixo,6,103.314,0.139269,,0,1.0,0.05,0.0533496561779312,1.0,0.6628,1.0,0.8814,15.0,23.198,15.0,9.5,8.814,15.0,0.0,0.0,86.512,86.512,56.0,1.0,False,False,False,False,True,267.0,10995016.88,156.0,1264705.3599999999,2026.0,0.115,False
2510659,Parari,1745,86.4,🟢 Risco Baixo,6,90.029,0.333563,0.19,1,1.0,0.1,0.0158158772967248,1.0,0.9737,0.75,0.2044,15.0,34.0795,15.0,9.0,2.044,11.25,0.0,0.0,86.37349999999999,86.37349999999999,56.0,1.0,False,False,False,False,True,18.0,3653890.45,3.0,135686.7,2026.0,0.0371,False
2502151,Boa Vista,6592,86.3,🟢 Risco Baixo,6,103.392,0.885249,0.74,0,1.0,1.0,0.0351931442231555,1.0,1.0,1.0,0.6345,15.0,35.0,15.0,0.0,6.345,15.0,0.0,0.0,86.345,86.345,56.0,1.0,False,False,False,False,True,57.0,10873987.379999999,0.0,0.0,2026.0,0.0,False
2502706,Borborema,4185,85.9,🟢 Risco Baixo,6,106.8195,0.242791,0.0,0,1.0,0.0,0.0202236346801157,0.9393,0.8285,1.0,0.284,14.0895,28.9975,15.0,10.0,2.84,15.0,0.0,0.0,85.92699999999999,85.92699999999999,56.0,1.0,False,False,False,False,True,,,,,,,
2509396,Maturéia,6717,85.5,🟢 Risco Baixo,6,95.842,0.185105,0.01,0,1.0,0.0,0.0287065194302653,1.0,0.7362,1.0,0.478,15.0,25.767,15.0,10.0,4.78,15.0,0.0,0.0,85.547,85.547,56.0,1.0,False,False,False,False,True,82.0,2541588.75,26.0,283070.21,2026.0,0.1114,False
2516706,Teixeira,15129,85.0,🟢 Risco Baixo,6,100.753,0.179791,0.0,0,1.0,0.1,0.0304872290637036,1.0,0.7277,1.0,0.556,15.0,25.4695,15.0,9.0,5.56,15.0,0.0,0.0,85.0295,85.0295,56.0,1.0,False,False,False,False,True,239.0,38057202.65,131.0,903072.66,2026.0,0.0237,False
2504033,Capim,7446,84.7,🟢 Risco Baixo,6,94.0435,0.278431,0.01,1,1.0,0.05,0.0210021983817298,1.0,0.8855,0.75,0.2999,15.0,30.9925,15.0,9.5,2.999,11.25,0.0,0.0,84.7415,84.7415,56.0,1.0,False,False,False,False,True,31.0,11874209.59,0.0,0.0,2026.0,0.0,False
2507002,Itaporanga,24766,84.6,🟢 Risco Baixo,6,102.191,0.105927,-0.0,0,1.0,0.0,0.047846501322928,1.0,0.6095,1.0,0.8288,15.0,21.3325,15.0,10.0,8.288,15.0,0.0,0.0,84.62049999999999,84.62049999999999,56.0,1.0,False,False,False,False,True,268.0,26416656.919999998,164.0,1564156.4,2026.0,0.0592,False
2507309,Jacaraú,14969,83.9,🟢 Risco Baixo,6,93.5695,0.223849,0.54,1,1.0,0.1,0.0311749058571572,1.0,0.7982,0.75,0.5692,15.0,27.937,15.0,9.0,5.692,11.25,0.0,0.0,83.87899999999999,83.87899999999999,56.0,1.0,False,False,False,False,True,56.0,355960.0,4.0,355960.0,2026.0,1.0,True
2510808,Patos,108104,82.7,🟢 Risco Baixo,6,92.191,0.192757,0.06,2,1.0,0.1,0.1134922488773959,1.0,0.7484,0.5,0.9996,15.0,26.194,15.0,9.0,9.996,7.5,0.0,0.0,82.69,82.69,56.0,1.0,False,False,False,False,False,213.0,121669063.31,52.0,1472715.67,2026.0,0.0121,False
2505204,Cuitegi,6890,82.1,🟢 Risco Baixo,6,91.318,0.493395,0.15,3,1.0,0.15,0.025720001990357,1.0,1.0,0.3,0.4055,15.0,35.0,15.0,8.5,4.055,4.5,0.0,0.0,82.055,82.055,56.0,1.0,False,False,False,False,True,13.0,2077452.27,8.0,1498.77,2026.0,0.0007,False
2501534,Baraúna,5010,82.0,🟢 Risco Baixo,6,100.253,0.143724,0.15,0,1.0,0.0,0.0237325221046553,1.0,0.67,1.0,0.3593,15.0,23.45,15.0,10.0,3.593,15.0,0.0,0.0,82.043,82.043,56.0,1.0,False,False,False,False,True,26.0,5019978.8,2.0,342660.67,2026.0,0.0683,False
2507705,Juazeirinho,17520,82.0,🟢 Risco Baixo,6,89.5175,0.265843,0.03,0,1.0,1.0,0.0387868061830763,0.9759,0.8653,1.0,0.705,14.6385,30.2855,15.0,0.0,7.05,15.0,0.0,0.0,81.974,81.974,56.0,1.0,False,False,False,False,True,139.0,14582514.64,74.0,1083115.78,2026.0,0.0743,False
2513406,Santa Luzia,15418,81.7,🟢 Risco Baixo,6,79.498,0.164031,2.39,0,1.0,0.0,0.109993577087527,0.4749,0.7024,1.0,0.9984,7.1235,24.584,15.0,10.0,9.984,15.0,0.0,0.0,81.69149999999999,81.69149999999999,56.0,1.0,False,False,False,False,False,117.0,62449628.089999996,66.0,10887421.78,2026.0,0.1743,False
2511301,Piancó,17088,81.5,🟢 Risco Baixo,6,96.972,0.120401,0.01,0,1.0,0.1,0.029600191717285,1.0,0.6326,1.0,0.5389,15.0,22.141,15.0,9.0,5.389,15.0,0.0,0.0,81.53,81.53,56.0,1.0,False,False,False,False,True,60.0,19529284.61,3.0,2201367.41,2026.0,0.1127,False
2515609,Serra da Raiz,3156,81.2,🟢 Risco Baixo,6,96.2175,0.165614,1.51,0,1.0,0.0,0.012536523608556,1.0,0.705,1.0,0.1568,15.0,24.675,15.0,10.0,1.568,15.0,0.0,0.0,81.243,81.243,56.0,1.0,False,False,False,False,True,1.0,3135.0,1.0,3135.0,2025.0,1.0,True
2509305,Mataraca,8650,81.0,🟢 Risco Baixo,6,94.5825,0.222012,0.02,0,1.0,1.0,0.0445576912164312,1.0,0.7952,1.0,0.8138,15.0,27.832,15.0,0.0,8.138,15.0,0.0,0.0,80.97,80.97,56.0,1.0,False,False,False,False,True,13.0,5034701.89,0.0,0.0,2025.0,0.0,False
2509701,Monteiro,33886,80.4,🟢 Risco Baixo,6,102.322,0.068327,0.05,0,1.0,0.2,0.0593138850291297,1.0,0.5208,1.0,0.922,15.0,18.228,15.0,8.0,9.22,15.0,0.0,0.0,80.44800000000001,80.44800000000001,56.0,1.0,False,False,False,False,True,89.0,48429930.39,7.0,866764.4099999999,2026.0,0.0179,False
2502607,Igaracy,5719,80.3,🟢 Risco Baixo,6,85.4175,0.193721,0.38,0,1.0,0.0,0.0185262358512074,0.7709,0.75,1.0,0.2513,11.5635,26.25,15.0,10.0,2.513,15.0,0.0,0.0,80.3265,80.3265,56.0,1.0,False,False,False,False,True,5.0,1291318.26,3.0,580144.5,2025.0,0.4493,True
2515930,Sertãozinho,5332,79.9,🟡 Risco Médio,6,109.9135,0.780286,0.13,0,1.0,1.0,0.017410787258911,0.8362,1.0,1.0,0.2311,12.543,35.0,15.0,0.0,2.311,15.0,0.0,0.0,79.854,79.854,56.0,1.0,False,False,False,False,True,144.0,3343942298.37,88.0,3329328216.08,2026.0,0.9956,True
2516102,Soledade,14409,79.8,🟡 Risco Médio,6,113.1175,0.2143,0.57,1,1.0,0.15,0.0367724065219019,0.7294,0.7829,0.75,0.6714,10.941,27.4015,15.0,8.5,6.714,11.25,0.0,0.0,79.8065,79.8065,56.0,1.0,False,False,False,False,True,120.0,25821565.83,58.0,2649000.73,2026.0,0.1026,False
2501203,Areial,7434,79.8,🟡 Risco Médio,6,92.094,0.112941,0.34,0,1.0,0.25,0.0318269519246202,1.0,0.6207,1.0,0.5547,15.0,21.7245,15.0,7.5,5.547,15.0,0.0,0.0,79.7715,79.7715,56.0,1.0,False,False,False,False,True,21.0,10108979.04,0.0,0.0,2026.0,0.0,False
2505303,Curral Velho,2316,79.7,🟡 Risco Médio,6,94.5215,0.454604,0.0,3,1.0,0.1,0.0098152708288949,1.0,1.0,0.3,0.1245,15.0,35.0,15.0,9.0,1.245,4.5,0.0,0.0,79.745,79.745,56.0,1.0,False,False,False,False,True,6.0,367566.95999999996,0.0,0.0,2025.0,0.0,False
2514800,São José dos Cordeiros,3462,79.5,🟡 Risco Médio,6,94.294,0.105204,1.93,0,1.0,0.15,0.0284549236794034,1.0,0.6083,1.0,0.4718,15.0,21.2905,15.0,8.5,4.718,15.0,0.0,0.0,79.5085,79.5085,56.0,1.0,False,False,False,False,True,34.0,9531588.620000001,7.0,4067269.02,2026.0,0.4267,True
2508703,Mãe d'Água,3599,79.4,🟡 Risco Médio,5,87.905,0.184964,0.65,0,0.8333333333333334,0.0,0.0195718185191198,0.8953,0.7359,1.0,0.2712,13.4295,25.7565,12.5,10.0,2.712,15.0,0.0,0.0,79.398,79.398,56.0,1.0,False,False,False,False,True,130.0,3515379.21,61.0,902848.14,2026.0,0.2568,False
2502409,Bonito de Santa Fé,10433,79.3,🟡 Risco Médio,6,85.3215,0.324985,0.19,0,1.0,1.0,0.0232926472582309,0.7661,0.96,1.0,0.4169,11.4915,33.6,15.0,0.0,4.169,15.0,0.0,0.0,79.26050000000001,79.26050000000001,56.0,1.0,False,False,False,False,True,45.0,14978381.6,7.0,322647.41000000003,2026.0,0.0215,False
2513927,São Bentinho,4490,78.9,🟡 Risco Médio,6,87.523,0.219205,0.04,1,1.0,0.0,0.0146081225038307,0.8761,0.7907,0.75,0.1857,13.1415,27.6745,15.0,10.0,1.857,11.25,0.0,0.0,78.923,78.923,56.0,1.0,False,False,False,False,True,68.0,13836526.19,18.0,1158143.7,2026.0,0.0837,False
2500601,Alhandra,23065,78.9,🟡 Risco Médio,6,95.681,0.174456,1.7,0,1.0,1.0,0.0520390058555192,1.0,0.7191,1.0,0.8703,15.0,25.1685,15.0,0.0,8.703,15.0,0.0,0.0,78.8715,78.8715,56.0,1.0,False,False,False,False,True,129.0,60330769.63,98.0,22308260.080000002,2026.0,0.3698,True
2509008,Manaíra,10699,78.3,🟡 Risco Médio,5,105.6225,0.127045,0.0,0,0.8333333333333334,0.15,0.0280209800760065,0.9792,0.6433,1.0,0.5082,14.688,22.5155,12.5,8.5,5.082,15.0,0.0,0.0,78.2855,78.2855,56.0,1.0,False,False,False,False,True,42.0,7060464.77,0.0,0.0,2026.0,0.0,False
2512002,Pocinhos,18038,78.3,🟡 Risco Médio,6,137.049,0.136335,0.31,0,1.0,0.0,0.0432887013545095,0.5,0.6581,1.0,0.7724,7.5,23.0335,15.0,10.0,7.724,15.0,0.0,0.0,78.25750000000001,78.25750000000001,56.0,1.0,False,False,False,False,True,105.0,45305215.33,0.0,0.0,2026.0,0.0,False
2504074,Caraúbas,4067,78.2,🟡 Risco Médio,4,104.2721,0.180316,0.4,0,0.6666666666666666,0.05,0.0219430761182407,1.0,0.7285,1.0,0.3197,15.0,25.4975,10.0,9.5,3.197,15.0,0.0,0.0,78.1945,78.1945,56.0,1.0,False,False,False,False,True,51.0,17650042.86,5.0,142337.1,2026.0,0.0081,False
2514602,São José do Bonfim,3337,78.0,🟡 Risco Médio,6,78.454,0.200112,0.09,0,1.0,0.0,0.0299324857410889,0.4227,0.7602,1.0,0.5082,6.3405,26.607,15.0,10.0,5.082,15.0,0.0,0.0,78.0295,78.0295,56.0,1.0,False,False,False,False,True,28.0,861255.1000000001,2.0,0.0,2026.0,0.0,False
2514453,São José dos Ramos,6137,77.8,🟡 Risco Médio,6,90.662,0.354192,1.41,5,1.0,0.1,0.0245944628597869,1.0,1.0,0.0,0.3791,15.0,35.0,15.0,9.0,3.791,0.0,0.0,0.0,77.791,77.791,56.0,1.0,False,False,False,False,True,79.0,9743166.99,32.0,538646.0700000001,2026.0,0.0553,False
2514552,São José de Princesa,3323,77.7,🟡 Risco Médio,6,91.3105,0.173078,0.0,1,1.0,0.05,0.0147614544437225,1.0,0.7169,0.75,0.188,15.0,25.0915,15.0,9.5,1.88,11.25,0.0,0.0,77.72149999999999,77.72149999999999,56.0,1.0,False,False,False,False,True,24.0,3454985.1999999997,2.0,97708.3,2026.0,0.0283,False
2513158,Santa Cecília,8113,77.6,🟡 Risco Médio,6,115.0385,0.181018,0.02,0,1.0,0.05,0.0191584452359157,0.6654,0.7296,1.0,0.2632,9.981,25.536,15.0,9.5,2.632,15.0,0.0,0.0,77.649,77.649,56.0,1.0,False,False,False,False,True,55.0,737820.0,24.0,0.0,2026.0,0.0,False
2502508,Boqueirão,18216,77.2,🟡 Risco Médio,6,98.1845,0.046581,,0,1.0,0.0,0.0323121852103036,1.0,0.4665,1.0,0.5908,15.0,16.3275,15.0,10.0,5.908,15.0,0.0,0.0,77.2355,77.2355,56.0,1.0,False,False,False,False,True,56.0,34676311.71,0.0,0.0,2026.0,0.0,False
2504405,Conceição,18731,77.2,🟡 Risco Médio,6,100.9985,0.056609,0.46,0,1.0,0.1,0.032917963855012,1.0,0.4915,1.0,0.6021,15.0,17.2025,15.0,9.0,6.021,15.0,0.0,0.0,77.2235,77.2235,56.0,1.0,False,False,False,False,True,51.0,4831226.92,0.0,0.0,2026.0,0.0,False
2505600,Diamante,6416,77.2,🟡 Risco Médio,6,91.0515,0.254723,0.01,3,1.0,0.0,0.0209894255507835,1.0,0.8476,0.3,0.2996,15.0,29.666,15.0,10.0,2.996,4.5,0.0,0.0,77.16199999999999,77.16199999999999,56.0,1.0,False,False,False,False,True,47.0,18469018.26,3.0,9459672.4,2026.0,0.5122,True
2512077,Poço de José de Moura,4126,77.2,🟡 Risco Médio,6,104.3465,0.631507,0.65,2,1.0,1.0,0.0283660483846118,1.0,1.0,0.5,0.4696,15.0,35.0,15.0,0.0,4.696,7.5,0.0,0.0,77.196,77.196,56.0,1.0,False,False,False,False,True,94.0,12566754.1,41.0,2999323.0300000003,2026.0,0.2387,False
2503555,Cacimbas,7513,76.7,🟡 Risco Médio,6,87.4825,0.824913,0.04,1,1.0,1.0,0.0175024854626811,0.8741,1.0,0.75,0.2328,13.1115,35.0,15.0,0.0,2.328,11.25,0.0,0.0,76.6895,76.6895,56.0,1.0,False,False,False,False,True,35.0,4818402.41,1.0,13750.0,2026.0,0.0029,False
2506608,Ibiara,5713,76.5,🟡 Risco Médio,6,86.2705,0.138031,0.61,0,1.0,0.25,0.0241077921344743,0.8135,0.6608,1.0,0.3678,12.2025,23.128,15.0,7.5,3.678,15.0,0.0,0.0,76.5085,76.5085,56.0,1.0,False,False,False,False,True,7.0,865265.42,0.0,0.0,2025.0,0.0,False
2500403,Alagoa Nova,21823,76.2,🟡 Risco Médio,6,94.9795,0.191516,0.02,3,1.0,0.0,0.030536870316977,1.0,0.7464,0.3,0.5569,15.0,26.124,15.0,10.0,5.569,4.5,0.0,0.0,76.193,76.193,56.0,1.0,False,False,False,False,True,138.0,21842352.91,55.0,11239659.85,2026.0,0.5146,True
2512606,Quixaba,1803,76.0,🟡 Risco Médio,6,98.1595,0.06896,0.05,0,1.0,0.05,0.0221224592338916,1.0,0.5224,1.0,0.3236,15.0,18.284,15.0,9.5,3.236,15.0,0.0,0.0,76.02,76.02,56.0,1.0,False,False,False,False,True,33.0,4802354.48,0.0,0.0,2026.0,0.0,False
2503803,Caldas Brandão,5942,76.0,🟡 Risco Médio,6,81.719,0.431782,0.05,2,1.0,0.25,0.0170876679247527,0.5859,1.0,0.5,0.2255,8.7885,35.0,15.0,7.5,2.255,7.5,0.0,0.0,76.0435,76.0435,56.0,1.0,False,False,False,False,True,22.0,1947201.3399999999,2.0,345849.85,2026.0,0.1776,False
2511400,Picuí,18862,76.0,🟡 Risco Médio,6,89.1125,0.270029,0.34,2,1.0,1.0,0.0516830729980723,0.9556,0.872,0.5,0.8672,14.334,30.52,15.0,0.0,8.672,7.5,0.0,0.0,76.026,76.026,56.0,1.0,False,False,False,False,True,165.0,41918610.46,81.0,11361534.23,2026.0,0.271,False
2513505,Santana de Mangueira,5090,75.5,🟡 Risco Médio,6,90.8735,0.206289,4.09,0,1.0,1.0,0.0237286269086988,1.0,0.7701,1.0,0.3592,15.0,26.9535,15.0,0.0,3.592,15.0,0.0,0.0,75.5455,75.5455,56.0,1.0,False,False,False,False,True,12.0,2224747.2199999997,0.0,0.0,2026.0,0.0,False
2506251,Gado Bravo,8398,75.3,🟡 Risco Médio,6,105.2685,0.069064,0.02,0,1.0,0.1,0.0214723587173511,0.991,0.5227,1.0,0.3097,14.865,18.2945,15.0,9.0,3.097,15.0,0.0,0.0,75.2565,75.2565,56.0,1.0,False,False,False,False,True,60.0,29822219.66,0.0,0.0,2026.0,0.0,False
2509156,Marizópolis,7001,75.2,🟡 Risco Médio,6,92.153,0.586662,0.79,6,1.0,0.3,0.0219454053664016,1.0,1.0,0.0,0.3198,15.0,35.0,15.0,7.0,3.198,0.0,0.0,0.0,75.198,75.198,56.0,1.0,False,False,False,False,True,57.0,4206197.24,10.0,39428.39,2026.0,0.0094,False
2512754,Riachão do Bacamarte,4911,74.9,🟡 Risco Médio,6,88.558,0.323849,0.01,3,1.0,0.4,0.0151804260954471,0.9279,0.9582,0.3,0.1944,13.9185,33.537,15.0,6.0,1.944,4.5,0.0,0.0,74.8995,74.8995,56.0,1.0,False,False,False,False,True,79.0,19484332.2,26.0,144952.81,2026.0,0.0074,False
2502805,Brejo do Cruz,14095,74.5,🟡 Risco Médio,6,108.6395,0.364515,0.1,3,1.0,1.0,0.0371827447292285,0.8787,1.0,0.3,0.6784,13.1805,35.0,15.0,0.0,6.784,4.5,0.0,0.0,74.4645,74.4645,56.0,1.0,False,False,False,False,True,111.0,11809946.95,46.0,4152109.08,2026.0,0.3516,True
2507101,Itapororoca,19165,74.4,🟡 Risco Médio,6,95.427,0.05014,0.4,0,1.0,0.2,0.0263405423717306,1.0,0.4753,1.0,0.4755,15.0,16.6355,15.0,8.0,4.755,15.0,0.0,0.0,74.3905,74.3905,56.0,1.0,False,False,False,False,True,1.0,190075.0,0.0,0.0,2025.0,0.0,False
2513604,Santana dos Garrotes,6618,74.3,🟡 Risco Médio,6,98.8955,0.045928,0.54,0,1.0,0.0,0.0213215467021916,1.0,0.4648,1.0,0.3066,15.0,16.268,15.0,10.0,3.066,15.0,0.0,0.0,74.334,74.334,56.0,1.0,False,False,False,False,True,47.0,23898830.93,4.0,17019708.16,2026.0,0.7122,True
2504702,Congo,5124,73.9,🟡 Risco Médio,4,116.48,0.19884,0.02,0,0.6666666666666666,0.0,0.021683939141904,0.6173,0.7581,1.0,0.3142,9.2595,26.5335,10.0,10.0,3.142,15.0,0.0,0.0,73.935,73.935,56.0,1.0,False,False,False,False,True,47.0,390456.4,10.0,194517.9,2026.0,0.4982,True
2504801,Coremas,14987,73.4,🟡 Risco Médio,6,83.827,0.061125,0.15,0,1.0,0.25,0.0450661081442343,0.6913,0.5028,1.0,0.7959,10.3695,17.598,15.0,7.5,7.959,15.0,0.0,0.0,73.4265,73.4265,56.0,1.0,False,False,False,False,True,20.0,615861.03,7.0,465203.03,2026.0,0.7554,True
2508554,Logradouro,5107,73.3,🟡 Risco Médio,6,88.4825,0.119993,0.02,1,1.0,0.15,0.0190745596053469,0.9241,0.632,0.75,0.2616,13.8615,22.12,15.0,8.5,2.616,11.25,0.0,0.0,73.3475,73.3475,56.0,1.0,False,False,False,False,True,10.0,220000.0,0.0,0.0,2026.0,0.0,False
2512903,Rio Tinto,25500,73.2,🟡 Risco Médio,6,96.5565,0.035517,0.04,1,1.0,0.15,0.0460885750649524,1.0,0.4388,0.75,0.8085,15.0,15.358,15.0,8.5,8.085,11.25,0.0,0.0,73.19300000000001,73.19300000000001,56.0,1.0,False,False,False,False,True,145.0,25956204.37,86.0,18782112.79,2026.0,0.7236,True
2509503,Montadas,6144,73.0,🟡 Risco Médio,6,106.9805,0.239147,0.0,1,1.0,1.0,0.0253942418727172,0.934,0.8226,0.75,0.3978,14.01,28.791,15.0,0.0,3.978,11.25,0.0,0.0,73.029,73.029,56.0,1.0,False,False,False,False,True,17.0,347824.3,1.0,2400.0,2026.0,0.0069,False
2516151,Sossêgo,3476,72.9,🟡 Risco Médio,6,95.638,0.252893,0.3,1,1.0,1.0,0.0159867314233287,1.0,0.8446,0.75,0.2071,15.0,29.561,15.0,0.0,2.071,11.25,0.0,0.0,72.882,72.882,56.0,1.0,False,False,False,False,True,80.0,17168753.64,56.0,5637769.52,2026.0,0.3284,True
2503753,Cajazeirinhas,2760,72.9,🟡 Risco Médio,6,87.61,0.130821,0.03,1,1.0,0.2,0.0198384409286465,0.8805,0.6493,0.75,0.2764,13.2075,22.7255,15.0,8.0,2.764,11.25,0.0,0.0,72.947,72.947,56.0,1.0,False,False,False,False,True,24.0,2966753.53,0.0,0.0,2026.0,0.0,False
2503100,Cabaceiras,5537,72.6,🟡 Risco Médio,6,108.6205,0.118543,0.04,0,1.0,1.0,0.039921196944411,0.8793,0.6297,1.0,0.7345,13.1895,22.0395,15.0,0.0,7.345,15.0,0.0,0.0,72.574,72.574,56.0,1.0,False,False,False,False,True,24.0,3505451.03,1.0,60950.99,2026.0,0.0174,False
2500304,Alagoa Grande,26655,72.2,🟡 Risco Médio,6,112.098,0.189499,0.0,3,1.0,0.0,0.0288932252412081,0.7634,0.7432,0.3,0.5252,11.451,26.012,15.0,10.0,5.252,4.5,0.0,0.0,72.215,72.215,56.0,1.0,False,False,False,False,True,76.0,20492510.79,1.0,69419.7,2026.0,0.0034,False
2506905,Itabaiana,23558,72.2,🟡 Risco Médio,6,111.3265,0.124966,0.06,0,1.0,1.0,0.0448505417363694,0.7891,0.6399,1.0,0.7931,11.8365,22.3965,15.0,0.0,7.931,15.0,0.0,0.0,72.16399999999999,72.16399999999999,56.0,1.0,False,False,False,False,True,187.0,10662314.55,103.0,1215605.3,2026.0,0.114,False
2505709,Dona Inês,10638,72.0,🟡 Risco Médio,6,84.2355,0.135489,0.25,0,1.0,1.0,0.047847562285168,0.7118,0.6568,1.0,0.8288,10.677,22.988,15.0,0.0,8.288,15.0,0.0,0.0,71.953,71.953,56.0,1.0,False,False,False,False,True,379.0,15176934.52,302.0,10580853.18,2026.0,0.6972,True
2508505,Livramento,7041,72.0,🟡 Risco Médio,6,82.573,0.091997,0.17,0,1.0,0.15,0.0245237952581769,0.6286,0.58,1.0,0.3774,9.429,20.3,15.0,8.5,3.774,15.0,0.0,0.0,72.003,72.003,56.0,1.0,False,False,False,False,True,16.0,1558294.48,6.0,216315.52,2026.0,0.1388,False
2510105,Nova Floresta,9840,72.0,🟡 Risco Médio,6,105.8935,0.111911,0.05,0,1.0,1.0,0.032769906130578,0.9702,0.6191,1.0,0.5775,14.553,21.6685,15.0,0.0,5.775,15.0,0.0,0.0,71.9965,71.9965,56.0,1.0,False,False,False,False,True,43.0,305671.3,2.0,211559.5,2026.0,0.6921,True
